Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Tmelt, K",predicted_Tmelt_K,uncertainty_K,similarity_score,screening_status,passes_DES_rule,violation_T1,violation_T2,RoomTemp_flag,WarmTemp_flag,feature_extrapolation,high_uncertainty,physically_reasonable,ranking_score_room,ranking_score_warm
"(E)-1-N'-[2-[[5-[(dimethylamino)methyl]furan-2-yl]methylsulfanyl]ethyl]-1-N-methyl-2-nitroethene-1,1-diamine",urea,0.67,0.33,242.15,240.76917,23.14,0.6699,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
5-methyl-2-propan-2-ylphenol,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.4008,0.5992,242.55,243.90202,17.8,0.9769,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-methyl-5-propan-2-ylphenol,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.58,0.42,243.3,243.59695,23.09,0.6727,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-methyl-5-propan-2-ylphenol,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.6943,0.3057,243.55,243.13268,20.92,0.7978,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-methyl-5-propan-2-ylphenol,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.5038,0.4962,244.05,243.93163,19.99,0.8512,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-methyl-5-propan-2-ylphenol,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.6019,0.3981,244.25,244.39267,20.65,0.8133,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",5-methyl-2-propan-2-ylphenol,0.679,0.321,244.702,245.10107,23.92,0.6255,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide",2-[4-(2-methylpropyl)phenyl]propanoic acid,0.5,0.5,246.15,247.17369,22.42,0.7117,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-(trimethylazaniumyl)acetate,2-hydroxyacetic acid,0.3,0.7,246.38,247.63577,19.52,0.8782,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
5-methyl-2-propan-2-ylphenol,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.5,0.5,247.95,252.51198,17.77,0.9788,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-(trimethylazaniumyl)acetate,2-hydroxyacetic acid,0.4,0.6,248.31,249.1878,19.96,0.8527,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
Adiphenine,Acetylsalicylic Acid,0.33,0.67,250.15,249.46098,26.35,0.4856,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,True,True,,
"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",5-methyl-2-propan-2-ylphenol,0.756,0.244,251.167,251.10992,23.69,0.6385,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
(3R)-3-hydroxy-4-(trimethylazaniumyl)butanoate,"1,1,1,3,3,3-hexafluoropropan-2-ol",0.3333,0.6667,254.45,253.7225,21.91,0.7406,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",decan-1-ol,0.6667,0.3333,255.23,255.42348,23.13,0.6707,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
(3R)-3-hydroxy-4-(trimethylazaniumyl)butanoate,"1,1,1,3,3,3-hexafluoropropan-2-ol",0.25,0.75,255.95,255.04778,23.25,0.6635,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
5-methyl-2-propan-2-ylphenol,decan-1-ol,0.6667,0.3333,257.91,257.38605,23.15,0.6697,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-(trimethylazaniumyl)acetate,2-hydroxyacetic acid,0.5,0.5,257.99,258.98685,19.96,0.8527,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-(trimethylazaniumyl)acetate,5-methyl-2-propan-2-ylphenol,0.25,0.75,258.15,257.9969,27.51,0.4187,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,True,True,,
"1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",5-methyl-2-propan-2-ylphenol,0.826,0.174,259.788,259.8421,23.68,0.6389,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
"1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane",2-[4-(2-methylpropyl)phenyl]propanoic acid,0.6,0.4,260.15,259.5365,23.88,0.6278,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
"(1r,2s,5r)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-cyclohexylpropanoic acid,0.5,0.5,262.1,261.76904,18.84,0.9171,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
trioctylphosphine oxide,phenol,0.5,0.5,262.15,263.68866,17.78,0.9781,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-methyl-5-propan-2-ylphenol,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.7996,0.2004,263.05,262.72055,20.06,0.847,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
5-methyl-2-propan-2-ylphenol,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.352,0.648,263.9,262.96832,18.37,0.944,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",cyclohexanecarboxylic acid,0.5,0.5,264.22,265.18988,18.62,0.93,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
cyclohexanecarboxylic acid,menthol,0.5,0.5,265.0,264.72736,19.5,0.8794,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",acetic acid,0.5,0.5,265.34,265.60406,18.86,0.916,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
5-methyl-2-propan-2-ylphenol,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.537,0.463,265.4,264.16064,18.86,0.9161,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-methyl-5-propan-2-ylphenol,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.4013,0.5987,266.25,265.42554,20.64,0.8136,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octanoic acid,0.5,0.5,266.75,267.93372,18.44,0.9402,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-cyclohexylpropanoic acid,0.4,0.6,267.91,268.35422,18.43,0.9406,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
5-methyl-2-propan-2-ylcyclohexan-1-ol,octanoic acid,0.5,0.5,269.73,269.92212,19.15,0.8995,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
2-methyl-5-propan-2-ylphenol,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.8997,0.1003,270.05,270.37317,20.08,0.8462,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
5-methyl-2-propan-2-ylphenol,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.3,0.7,272.4,275.18732,17.76,0.9791,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,89.182,
(Z)-octadec-9-enoic acid,5-methyl-2-propan-2-ylcyclohexan-1-ol,0.5,0.5,272.64,273.09808,19.96,0.8528,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
decanoic acid,(Z)-octadec-9-enoic acid,0.4,0.6,272.78,273.6615,19.01,0.9074,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",2-cyclohexylacetic acid,0.45,0.55,272.9,272.96396,20.84,0.8023,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-cyclohexylpropanoic acid,0.3,0.7,273.434,273.56195,18.38,0.9437,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octanoic acid,0.4,0.6,274.0,272.85385,18.52,0.9355,OUTSIDE_TARGET_RANGE,True,False,False,False,False,False,False,True,,
5-methyl-2-propan-2-ylphenol,octanoic acid,0.41,0.59,274.98,275.0814,18.99,0.9087,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.273,
5-methyl-2-propan-2-ylphenol,octanoic acid,0.35,0.65,275.0,275.18665,20.58,0.8174,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,82.714,
5-methyl-2-propan-2-ylphenol,octanoic acid,0.3,0.7,275.45,275.5779,18.84,0.9175,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.063,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-cyclohexylpropanoic acid,0.6,0.4,275.455,275.33493,18.37,0.9442,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.916,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",cyclohexanecarboxylic acid,0.4,0.6,275.48,275.59097,18.53,0.9353,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.786,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octanoic acid,0.6,0.4,276.0,276.4498,18.44,0.9401,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.736,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",cyclohexanecarboxylic acid,0.6,0.4,277.25,276.19376,18.34,0.946,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.746,
decanoic acid,(Z)-octadec-9-enoic acid,0.3,0.7,277.48,277.13986,18.98,0.909,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.101,
5-methyl-2-propan-2-ylphenol,cyclohexanecarboxylic acid,0.29,0.71,277.6,277.4948,21.44,0.7678,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,82.766,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",decanoic acid,0.5963,0.4037,278.1,278.84848,18.17,0.9556,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,91.473,
5-methyl-2-propan-2-ylphenol,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.602,0.398,278.3,276.63315,17.73,0.9812,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.542,
Caprylic Acid,Capric Acid,0.6997,0.3003,278.36,278.52637,20.14,0.8425,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.664,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-cyclohexylpropanoic acid,0.2,0.8,278.687,277.87592,18.38,0.9436,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.135,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",decanoic acid,0.6,0.4,279.0,281.2952,18.15,0.9568,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,93.68,
"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide",dodecanoic acid,0.43,0.57,279.15,279.23386,21.33,0.7744,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,84.565,
5-methyl-2-propan-2-ylcyclohexan-1-ol,2-oxopropanoic acid,0.334,0.666,279.15,279.0847,20.88,0.8003,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,85.469,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octanoic acid,0.3026,0.6974,279.55,279.30072,18.47,0.9382,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,91.176,
5-methyl-2-propan-2-ylphenol,octanoic acid,0.2,0.8,280.16,280.2647,18.71,0.9244,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,91.474,
"1,10-phenanthroline",5-methyl-2-propan-2-ylphenol,0.2026,0.7974,280.2893,281.1148,21.08,0.7887,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.796,
Caprylic Acid,Capric Acid,0.5994,0.4006,280.63,279.90448,20.13,0.8428,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.892,
5-methyl-2-propan-2-ylphenol,undec-10-enoic acid,0.2,0.8,280.65,281.28696,18.69,0.926,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,92.44,
1-methyl-4-prop-1-en-2-ylcyclohexene,decanoic acid,0.666667,0.333333,280.95,280.949,26.9,0.4538,REJECTED_DES_RULE,False,True,False,True,False,False,True,True,53.254,
5-methyl-2-propan-2-ylphenol,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.7,0.3,281.3,283.59854,17.69,0.9833,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,96.772,
decanoic acid,(Z)-octadec-9-enoic acid,0.5,0.5,281.33,280.49295,19.05,0.9053,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.912,
Caprylic Acid,Capric Acid,0.7998,0.2002,281.91,282.26764,19.81,0.8614,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.722,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",cyclohexanecarboxylic acid,0.3,0.7,282.0,282.57382,18.33,0.9466,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,94.4,
dodecanoic acid,nonanoic acid,0.25,0.75,282.0,282.41647,20.64,0.8137,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.945,
5-methyl-2-propan-2-ylphenol,undec-10-enoic acid,0.25,0.75,282.15,281.6466,20.16,0.8413,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,89.37,
decanoic acid,(Z)-octadec-9-enoic acid,0.2,0.8,282.82,282.85626,19.09,0.9029,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,92.901,
5-methyl-2-propan-2-ylphenol,undec-10-enoic acid,0.3333,0.6667,283.15,282.17776,19.52,0.8783,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,91.318,
octanoic acid,dodecanoic acid,0.804,0.196,283.275,283.45905,19.42,0.884,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,92.677,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-cyclohexylpropanoic acid,0.1,0.9,283.535,284.5638,18.37,0.9442,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,96.06,
"1,3-dithiane","1,2,3,5-tetrafluoro-4,6-diiodobenzene",0.37,0.63,283.55,283.75977,21.4,0.7702,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.39,
decanoic acid,(Z)-octadec-9-enoic acid,0.6,0.4,283.68,283.63727,18.98,0.9092,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,93.842,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octanoic acid,0.2,0.8,284.0,283.94656,18.44,0.9401,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,95.351,
5-methyl-2-propan-2-ylphenol,octanoic acid,0.5,0.5,284.16,283.97223,18.78,0.9209,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,94.606,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.6,0.4,284.21,285.96558,18.31,0.9476,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,97.432,
dodecanoic acid,nonanoic acid,0.333,0.667,285.0,285.10193,19.73,0.866,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,93.406,
5-methyl-2-propan-2-ylphenol,octanoic acid,0.1,0.9,285.13,285.0643,18.83,0.9178,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,95.445,
nonanoic acid,dodecanoic acid,0.86,0.14,285.15,285.2315,20.38,0.8286,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,92.025,
octanoic acid,dodecanoic acid,0.904,0.096,285.275,285.21298,19.75,0.8648,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,93.456,
decanoic acid,(Z)-octadec-9-enoic acid,0.1,0.9,285.39,285.40604,18.98,0.9092,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,95.403,
2-methyl-5-propan-2-ylphenol,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.2979,0.7021,285.58,285.57333,20.28,0.8344,REJECTED_DES_RULE,False,True,False,True,False,False,False,True,72.558,
5-methyl-2-propan-2-ylcyclohexan-1-ol,decanoic acid,0.5,0.5,285.69,285.33755,19.4,0.8853,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,94.386,
Caprylic Acid,Capric Acid,0.8998,0.1002,285.96,285.56494,19.89,0.8571,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,93.459,
trioctylphosphine oxide,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.349,0.651,285.981,286.20392,18.28,0.9497,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,97.727,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octanoic acid,0.1,0.9,286.0,286.04974,18.45,0.9395,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,97.183,
Caprylic Acid,Capric Acid,0.5,0.5,286.84,287.59494,19.82,0.8612,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,93.482,
"1,3-dithiane","1,2,3,4-tetrafluoro-5,6-diiodobenzene",0.496,0.504,286.873,286.98148,18.22,0.9529,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,97.691,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octanoic acid,0.6975,0.3025,286.9,286.53702,18.46,0.939,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,97.527,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",decanoic acid,0.5,0.5,287.0,284.9519,18.4,0.9426,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,96.338,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",4-phenylbutanoic acid,0.61,0.39,287.2,287.36972,22.56,0.7037,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.381,
1-methyl-4-prop-1-en-2-ylcyclohexene,decanoic acid,0.5,0.5,287.45,287.29453,25.97,0.5076,REJECTED_DES_RULE,False,True,False,True,False,False,True,True,59.603,
5-methyl-2-propan-2-ylphenol,decanoic acid,0.49,0.51,287.84,288.3846,18.42,0.9416,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,96.001,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",cyclohexanecarboxylic acid,0.7,0.3,287.92,287.74313,18.33,0.9464,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,96.759,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",decanoic acid,0.7,0.3,288.0,288.62424,18.12,0.9584,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,96.462,
dodecanoic acid,nonanoic acid,0.435,0.565,288.0,288.16382,19.97,0.8524,REJECTED_DES_RULE,False,False,True,True,False,False,False,True,72.628,
1-naphthalen-1-yloxy-3-(propan-2-ylamino)propan-2-ol,decanoic acid,0.35,0.65,288.15,287.7919,21.98,0.7366,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.324,
trioctylphosphine oxide,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",0.207,0.793,288.232,289.37775,17.99,0.9664,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,96.117,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",decanoic acid,0.6977,0.3023,288.4,288.28146,18.14,0.9577,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,96.736,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",dodecanoic acid,0.7,0.3,289.0,292.2265,18.19,0.9546,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,93.131,
1-naphthalen-1-yloxy-3-(propan-2-ylamino)propan-2-ol,dodecanoic acid,0.3,0.7,289.15,288.86118,22.73,0.6938,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,85.669,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-cyclohexylpropanoic acid,0.7,0.3,289.19,288.67374,18.38,0.9437,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,95.83,
5-methyl-2-propan-2-ylphenol,undec-10-enoic acid,0.6,0.4,289.65,289.80676,18.51,0.9364,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,94.538,
5-methyl-2-propan-2-ylphenol,decanoic acid,0.45,0.55,289.87,289.4738,20.24,0.8366,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.84,
decanoic acid,(Z)-octadec-9-enoic acid,0.7,0.3,289.87,290.07605,18.98,0.909,REJECTED_DES_RULE,False,False,True,True,False,False,False,True,73.205,
5-methyl-2-propan-2-ylphenol,tetradecan-1-ol,0.499,0.501,289.9,289.3797,18.06,0.9621,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,95.943,
5-methyl-2-propan-2-ylphenol,tetradecan-1-ol,0.599,0.401,290.0,291.38107,18.03,0.9635,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,94.233,
5-methyl-2-propan-2-ylphenol,decanoic acid,0.5,0.5,290.15,289.55536,18.16,0.9564,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,95.56,
octanoic acid,dodecanoic acid,0.568,0.432,290.275,290.1532,20.24,0.8367,REJECTED_DES_RULE,False,True,False,True,False,False,False,True,70.245,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.5,0.5,290.35,290.72403,18.39,0.943,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,93.993,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",tetradecan-1-ol,0.7,0.3,290.6,289.42612,18.36,0.9451,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,95.222,
Lidocaine,DL-camphor,0.46,0.54,290.6,290.6722,20.91,0.798,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.239,
"1,3-dithiane","1,2,3,4-tetrafluoro-5,6-diiodobenzene",0.399,0.601,290.703,292.03244,18.04,0.963,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,93.638,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",2-phenylacetic acid,0.65,0.35,290.8,291.01306,23.52,0.6485,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,81.958,
Menthol,Ibuprofen,0.75,0.25,291.138,291.8771,21.15,0.7846,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.639,
decanoic acid,dodecanoic acid,0.6667,0.3333,291.15,291.30484,20.05,0.8479,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,89.676,
"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide",N-(2-methylphenyl)-2-(propylamino)propanamide,0.5,0.5,291.15,288.51468,20.08,0.8458,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,92.054,
Caprylic Acid,Capric Acid,0.4001,0.5999,291.21,291.0432,20.14,0.8425,REJECTED_DES_RULE,False,True,False,True,False,False,False,True,69.691,
"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide",phenyl 2-hydroxybenzoate,0.43,0.57,291.35,291.3324,19.57,0.8751,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.74,
5-methyl-2-propan-2-ylphenol,3-phenylpropanoic acid,0.44,0.56,291.6,291.47406,21.01,0.7928,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.323,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.7,0.3,291.67,290.63913,18.27,0.9502,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,94.356,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",decanoic acid,0.4,0.6,292.0,291.83643,18.3,0.9484,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,93.227,
5-methyl-2-propan-2-ylphenol,undec-10-enoic acid,0.7,0.3,292.15,294.0311,18.51,0.9365,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.815,
2-[4-(2-methylpropyl)phenyl]propanoic acid,5-methyl-2-propan-2-ylcyclohexan-1-ol,0.3,0.7,292.15,293.03546,18.7,0.9254,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,91.249,
5-methyl-2-propan-2-ylphenol,decanoic acid,0.36,0.64,292.35,292.96924,19.03,0.9063,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.544,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",decanoic acid,0.3934,0.6066,292.65,292.49936,18.38,0.9436,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,92.45,
decanoic acid,dodecanoic acid,0.568,0.432,293.025,292.8625,19.76,0.8642,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.954,
Lidocaine,DL-camphor,0.438,0.562,293.1,292.7465,20.85,0.8016,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.552,
decanoic acid,dodecanoic acid,0.732,0.268,293.275,292.8967,20.07,0.8465,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.216,
5-methyl-2-propan-2-ylphenol,decanoic acid,0.3,0.7,293.36,294.9064,18.13,0.9578,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.895,
dodecanoic acid,nonanoic acid,0.5,0.5,294.0,293.25323,18.59,0.9318,REJECTED_DES_RULE,False,False,True,True,False,False,False,True,71.313,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",tetradecan-1-ol,0.598,0.402,294.0,292.8588,18.37,0.9443,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,92.161,
1-methyl-4-prop-1-en-2-ylcyclohexene,decanoic acid,0.333333,0.666667,294.05,294.26926,27.57,0.4156,REJECTED_DES_RULE,False,True,False,True,False,False,True,True,49.769,
nonanoic acid,dodecanoic acid,0.501,0.499,294.275,294.05823,19.46,0.8814,REJECTED_DES_RULE,False,True,False,True,False,False,False,True,68.587,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",tetradecan-1-ol,0.798,0.202,294.6,295.1848,18.4,0.9423,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.029,
"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",dodecanoic acid,0.667,0.333,294.64,294.025,22.61,0.7005,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,81.38,
Menthol,Ibuprofen,0.8,0.2,294.7,294.9722,19.11,0.9018,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.597,
5-methyl-2-propan-2-ylphenol,decanoic acid,0.55,0.45,294.95,295.32455,19.69,0.8684,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.95,
