Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Tmelt, K",predicted_Tmelt_K,uncertainty_K,similarity_score,screening_status,passes_DES_rule,violation_T1,violation_T2,RoomTemp_flag,WarmTemp_flag,feature_extrapolation,high_uncertainty,physically_reasonable,ranking_score_room,ranking_score_warm
2-hydroxyethyl(trimethyl)azanium;chloride,2-aminoethanol,0.111111,0.888889,278.23,280.34485,16.56,0.9353,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,91.981,
2-hydroxyethyl(trimethyl)azanium;chloride,phenol,0.119,0.881,279.3,282.28326,16.51,0.9387,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,93.827,
2-hydroxyethyl(trimethyl)azanium;chloride,2-methylphenol,0.143,0.857,279.5,275.73892,16.54,0.9366,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.969,
"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.301,0.699,279.71,279.15042,18.9,0.785,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,84.915,
bis(trifluoromethylsulfonyl)azanide;trimethylsulfanium,formamide,0.5968,0.4032,279.7942,279.82877,20.0,0.7143,REJECTED_DES_RULE,False,False,True,True,False,False,False,True,62.686,
Xylitol,ChCl,0.666666667,0.333333333,280.15,279.7121,20.18,0.7024,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,82.107,
2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2,3-triol",0.5,0.5,281.18,281.18286,20.28,0.696,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,83.148,
methyl(trioctyl)azanium;bromide,decanoic acid,0.33,0.67,282.1,278.90363,21.06,0.6463,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,79.149,
tetraoctylazanium;bromide,decanoic acid,0.3333,0.6667,282.1,282.2669,22.95,0.5247,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,77.253,
"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.048,0.952,282.609,282.6909,19.92,0.7192,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,85.407,
2-hydroxyethyl(trimethyl)azanium;chloride,2-methylphenol,0.091,0.909,283.0,284.43716,16.81,0.9191,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,94.944,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.666667,0.333333,283.15,282.38452,17.3,0.8879,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,91.885,
2-hydroxyethyl(trimethyl)azanium;chloride,propanedioic acid,0.5,0.5,283.15,283.40573,17.22,0.8928,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,92.982,
benzyl(tripropyl)azanium;chloride,2-hydroxypropanoic acid,0.66,0.34,283.721,283.66266,22.69,0.5414,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,79.152,
sorbitol,Choline chloride,0.5,0.5,284.15,283.68506,23.38,0.4968,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,77.388,
2-hydroxyethyl(trimethyl)azanium;chloride,urea,0.333,0.667,284.22,285.62735,17.51,0.8743,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,94.202,
tetrabutylazanium;chloride,tetradecanoic acid,0.506,0.494,285.1,286.53726,17.85,0.8524,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,94.063,
2-hydroxyethyl(trimethyl)azanium;chloride,propanedioic acid,0.48,0.52,285.15,285.9883,19.08,0.773,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.469,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.6,0.4,286.15,287.68042,17.64,0.8661,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,93.602,
2-hydroxyethyl(trimethyl)azanium;acetate,"propane-1,2,3-triol",0.4,0.6,286.15,286.81985,19.44,0.7503,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,89.73,
2-hydroxyethyl(trimethyl)azanium;acetate,"propane-1,2,3-triol",0.444444,0.555556,287.15,286.61487,19.3,0.7591,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.263,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxyacetic acid,0.451,0.549,287.45,290.19095,17.2,0.8943,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,92.515,
butyl(trimethyl)azanium;chloride,octanoic acid,0.3333,0.6667,287.54,286.95212,19.02,0.7769,REJECTED_DES_RULE,False,True,False,True,False,False,False,True,70.677,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxypropanoic acid,0.099,0.901,287.75,286.6586,18.11,0.8356,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,93.284,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.666667,0.333333,288.15,288.72757,17.3,0.8879,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,93.55,
Urea,"2-Chloro-N,N,N-trimethylethanaminium chloride",0.666666667,0.333333333,288.15,289.06842,24.24,0.4415,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,75.394,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxypropanoic acid,0.05,0.95,288.35,288.71878,18.17,0.8318,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,91.314,
methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.363636,0.636364,288.8,286.25415,17.31,0.8869,REJECTED_DES_RULE,False,False,True,True,False,False,False,True,75.259,
Xylitol,ChCl,0.285714286,0.714285714,289.15,288.49472,19.39,0.7534,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.376,
tetrabutylazanium;bromide,decanoic acid,0.3333,0.6667,289.65,287.86615,20.34,0.692,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.475,
"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",urea,0.355,0.645,289.706,290.472,18.1,0.8361,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,89.939,
2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dimethylphenol",0.25,0.75,290.8,294.69662,17.21,0.8933,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.5,
2-hydroxyethyl(trimethyl)azanium;acetate,urea,0.333333,0.666667,291.15,291.24496,23.48,0.4904,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,75.429,
tetrabutylazanium;chloride,tetradecan-1-ol,0.399,0.601,291.6,291.29605,17.85,0.8524,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,89.864,
2-hydroxyethyl(trimethyl)azanium;chloride,2-phenylacetic acid,0.37,0.63,291.6589,291.66446,18.23,0.8282,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.571,
phenylacetic acid,Choline chloride,0.63,0.37,291.659,292.1166,22.07,0.581,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,78.284,
tetrabutylazanium;chloride,(2S)-2-amino-4-methylsulfanylbutanoic acid,0.916667,0.083333,292.26,294.78226,18.1,0.8361,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.136,
tetrapropylazanium;chloride,dodecanoic acid,0.4023,0.5977,292.4103,298.7163,16.83,0.9178,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,77.491
bis(trifluoromethylsulfonyl)azanide;trimethylsulfanium,formamide,0.7968,0.2032,292.4258,292.76413,23.33,0.5,REJECTED_DES_RULE,False,False,True,True,False,False,False,True,54.473,
2-hydroxyethyl(trimethyl)azanium;chloride,5-phenylpentanoic acid,0.4,0.6,293.15,294.51816,19.39,0.7536,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,83.069,
ethanamine;hydrochloride,acetamide,0.4,0.6,293.15,294.72366,18.1,0.836,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.184,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.5,0.5,293.15,292.67944,17.95,0.8459,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.384,
2-hydroxyethyl(trimethyl)azanium;acetate,"propane-1,2,3-triol",0.5,0.5,293.15,292.628,19.84,0.7243,REJECTED_DES_RULE,False,False,True,True,False,False,False,True,63.565,
tetrabutylazanium;chloride,"(2S,3R)-2-amino-3-hydroxybutanoic acid",0.9,0.1,293.36,295.25735,16.47,0.9409,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,89.909,
2-hydroxyethyl(trimethyl)azanium;chloride,3-phenylpropanoic acid,0.33,0.67,293.9791,292.0714,18.38,0.8184,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.82,
2-hydroxyethyl(trimethyl)azanium;chloride,"2,2,2-trifluoroacetamide",0.4,0.6,294.0,292.65207,17.15,0.8975,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.472,
ethanamine;hydrochloride,"2,2,2-trifluoroacetamide",0.4,0.6,294.0,294.06882,18.12,0.8349,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.718,
2-hydroxyethyl(trimethyl)azanium;chloride,urea,0.294,0.706,294.183,296.8069,17.29,0.8882,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.434,
2-hydroxyethyl(trimethyl)azanium;chloride,phenol,0.4,0.6,294.2,297.38748,16.84,0.9171,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.077,
tetrabutylazanium;bromide,1H-imidazole,0.3,0.7,294.4966,295.06046,20.0,0.7143,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,81.019,
imidazole,tetrabutylammonium bromide,0.7,0.3,294.497,293.5975,18.89,0.7857,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,85.165,
tetrabutylazanium;chloride,tetradecan-1-ol,0.494,0.506,294.7,295.4956,17.89,0.8495,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.043,
2-hydroxyethyl(trimethyl)azanium;chloride,3-phenylpropanoic acid,0.331,0.669,295.15,298.44067,17.02,0.9055,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,76.756
tetrabutylazanium;chloride,"(2S,3R)-2-amino-3-hydroxybutanoic acid",0.888889,0.111111,295.3,295.07895,16.54,0.9368,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,89.902,
2-hydroxyethyl(trimethyl)azanium;chloride,2-methylphenol,0.357,0.643,295.3,295.87003,17.11,0.8999,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.728,
tetrapropylazanium;chloride,decanoic acid,0.202,0.798,295.57,296.40106,17.88,0.8504,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,85.28,
tetrapropylazanium;chloride,dodecanoic acid,0.298,0.702,295.7,296.8254,17.01,0.9062,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.137,
tetrapropylazanium;chloride,dodecanoic acid,0.2988,0.7012,295.9204,296.81946,17.02,0.9059,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.131,
tetraethylazanium;bromide,"1,3-dimethylurea",0.333333,0.666667,296.15,296.40314,22.96,0.524,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,72.222,
2-hydroxyethyl(trimethyl)azanium;acetate,"ethane-1,2-diol",0.33,0.67,296.15,296.24445,21.65,0.6083,REJECTED_DES_RULE,False,False,True,True,False,False,False,True,55.734,
tetrabutylazanium;chloride,tetradecan-1-ol,0.296,0.704,296.2,296.2348,17.81,0.8548,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,85.602,
tetrapropylazanium;chloride,dodecanoic acid,0.364,0.636,296.26,297.3799,16.96,0.9098,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.792,
tetrabutylazanium;chloride,tetradecan-1-ol,0.208,0.792,296.7,296.43658,17.83,0.8539,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,85.388,
2-hydroxyethyl(trimethyl)azanium;chloride,3-phenylpropanoic acid,0.302,0.698,296.817,298.83905,16.98,0.9085,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,77.227
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxypropanoic acid,0.502,0.498,296.95,295.906,17.86,0.8517,REJECTED_DES_RULE,False,False,True,True,False,False,False,True,65.769,
azanium;thiocyanate,acetamide,0.4,0.6,297.0,295.7826,21.37,0.6262,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,76.857,
2-hydroxyethyl(trimethyl)azanium;chloride,"ethane-1,2-diol",0.48,0.52,297.137,296.17703,17.83,0.8539,REJECTED_DES_RULE,False,False,True,True,False,False,False,True,65.617,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.6,0.4,297.15,295.3103,17.64,0.8661,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.87,
azanium;thiocyanate,urea,0.4,0.6,297.15,297.63052,22.04,0.5828,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,73.491,
tetrabutylazanium;chloride,tetradecanoic acid,0.389,0.611,297.2,297.29694,17.85,0.8525,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,84.573,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxyacetic acid,0.4,0.6,297.38,297.2464,17.21,0.8932,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.246,
tetrabutylazanium;chloride,(2S)-2-amino-4-methylsulfanylbutanoic acid,0.909091,0.090909,297.41,296.56464,18.06,0.839,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,84.679,
2-hydroxyethyl(trimethyl)azanium;chloride,phenol,0.1,0.9,297.5,294.29892,16.63,0.9305,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.339,
2-hydroxyethyl(trimethyl)azanium;chloride,propanedioic acid,0.451,0.549,297.982,296.88263,17.23,0.8921,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.523,
tetrabutylazanium;chloride,(2S)-2-amino-3-hydroxypropanoic acid,0.888889,0.111111,298.06,298.57443,16.54,0.9368,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,78.126
2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.5,0.5,298.15,302.03992,19.39,0.7535,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,73.852
2-hydroxyethyl(trimethyl)azanium;chloride,2-phenylacetic acid,0.5,0.5,298.15,304.16122,17.9,0.8494,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,79.559
tetrabutylazanium;chloride,(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid,0.857143,0.142857,298.22,298.02786,18.26,0.8263,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,73.224
tetrabutylazanium;chloride,(2S)-2-aminobutanedioic acid,0.9,0.1,298.23,299.8381,16.9,0.9136,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,78.313
tetrabutylazanium;chloride,hexadecanoic acid,0.49,0.51,298.4,300.2503,17.86,0.8514,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,76.189
tetrabutylazanium;chloride,tetradecanoic acid,0.587,0.413,298.5,297.57758,17.74,0.8594,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,84.602,
2-hydroxyethyl(trimethyl)azanium;chloride,propanedioic acid,0.55,0.45,298.653,297.18817,17.29,0.8884,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.105,
ethanamine;hydrochloride,"2,2,2-trifluoroacetamide",0.5,0.5,298.7,297.14294,18.79,0.792,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,82.289,
Lauric Acid,[N3333]Cl,0.599,0.401,298.86,299.2843,27.24,0.2485,PASS_WARMTEMP,True,False,False,False,True,False,True,True,,51.22
tetrabutylazanium;chloride,(2S)-2-amino-4-methylsulfanylbutanoic acid,0.9,0.1,299.12,297.68655,18.11,0.8358,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,83.562,
benzyl(trimethyl)azanium;chloride,urea,0.3333,0.6667,299.15,299.31012,22.28,0.5673,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,63.995
tetrabutylazanium;chloride,(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid,0.888889,0.111111,299.31,299.68948,18.2,0.8299,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,74.834
tetrabutylazanium;chloride,(2S)-2-amino-3-hydroxypropanoic acid,0.9,0.1,299.53,298.70728,16.47,0.9409,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,78.407
tetrabutylazanium;chloride,(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid,0.875,0.125,299.55,299.45813,18.13,0.8343,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,74.806
2-hydroxyethyl(trimethyl)azanium;chloride,"(2S,4R)-pentane-1,2,3,4,5-pentol",0.503,0.497,299.611,299.35056,17.15,0.8975,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,77.239
ethanamine;hydrochloride,"2,2,2-trifluoroacetamide",0.67,0.33,300.0,301.11343,19.08,0.7734,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,73.83
"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.397,0.603,300.0,300.1975,18.9,0.7846,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,73.47
tetrabutylazanium;chloride,urea,0.8,0.2,300.29,300.07443,23.66,0.4787,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,61.125
tetrapropylazanium;chloride,decanoic acid,0.296,0.704,300.3,299.9194,17.86,0.852,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,75.921
ethanamine;hydrochloride,urea,0.396,0.604,300.454,300.10837,18.48,0.8121,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,74.491
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxyacetic acid,0.351,0.649,300.78,300.38818,17.24,0.8914,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,77.91
methyl(trioctyl)azanium;chloride,4-phenylphenol,0.5,0.5,301.15,300.67642,24.9,0.3989,REJECTED_DES_RULE,False,True,False,False,True,False,False,True,,38.465
2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.4,0.6,301.15,301.4936,17.64,0.8661,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,77.874
2-hydroxyethyl(trimethyl)azanium;chloride,"(2S,4R)-pentane-1,2,3,4,5-pentol",0.462,0.538,301.167,299.0613,17.48,0.8764,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,76.14
2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.503,0.497,301.562,302.59164,16.7,0.9264,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,81.255
tetrabutylazanium;chloride,hexadecan-1-ol,0.403,0.597,301.6,301.49142,17.81,0.8548,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,77.42
tetraethylazanium;chloride,decanoic acid,0.303,0.697,301.66,302.1891,17.93,0.8472,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,77.731
tetrabutylazanium;bromide,1H-imidazole,0.2,0.8,301.8287,303.413,20.55,0.6785,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,72.063
imidazole,tetrabutylammonium bromide,0.8,0.2,301.829,304.62354,19.44,0.75,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,75.991
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxyacetic acid,0.499,0.501,301.95,300.0622,17.19,0.8946,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,77.751
tetrabutylazanium;chloride,(2S)-2-aminopentanedioic acid,0.909091,0.090909,302.01,303.23816,16.94,0.9106,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,81.193
2-hydroxyethyl(trimethyl)azanium;chloride,methylurea,0.333333,0.666667,302.15,301.92413,19.21,0.7651,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,74.214
tetrabutylazanium;chloride,(2S)-2-aminopentanedioic acid,0.9,0.1,302.41,301.61588,16.89,0.9139,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,79.894
ethanamine;hydrochloride,"2,2,2-trifluoroacetamide",0.33,0.67,302.5,303.88715,18.06,0.8389,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,78.898
2-hydroxyethyl(trimethyl)azanium;chloride,urea,0.404,0.596,303.039,304.08044,17.97,0.8446,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,79.296
tetrabutylazanium;chloride,"(2S,3R)-2-amino-3-hydroxybutanoic acid",0.909091,0.090909,303.11,301.24228,16.52,0.9377,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,80.516
2-hydroxyethyl(trimethyl)azanium;chloride,tetradecan-1-ol,0.419,0.581,303.15,305.21893,17.44,0.8789,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,81.673
ethanamine;hydrochloride,urea,0.492,0.508,303.237,302.745,19.12,0.7706,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,75.158
tetrabutylazanium;chloride,(2S)-2-amino-3-hydroxypropanoic acid,0.909091,0.090909,303.56,303.85178,16.52,0.9377,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,82.818
imidazole,tetrabutylammonium bromide,0.6,0.4,303.699,305.28537,19.44,0.75,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,76.575
tetrabutylazanium;chloride,(2S)-2-aminopentanedioic acid,0.888889,0.111111,303.7,303.15573,16.97,0.9092,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,81.064
tetrabutylazanium;chloride,hexadecanoic acid,0.597,0.403,303.8,302.84616,17.92,0.8479,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,78.339
tetraethylazanium;chloride,dodecanoic acid,0.298,0.702,303.82,303.6374,16.49,0.9397,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,82.709
tetramethylazanium;chloride,decanoic acid,0.198,0.802,303.83,305.72964,17.96,0.8452,REJECTED_DES_RULE,False,False,True,False,True,False,False,True,,60.775
tetrapropylazanium;chloride,hexadecanoic acid,0.499,0.501,304.02,303.6065,16.67,0.9282,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,82.222
2-hydroxyethyl(trimethyl)azanium;chloride,decanoic acid,0.3,0.7,304.06,303.23657,19.73,0.7314,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,74.024
tetrapropylazanium;chloride,hexadecanoic acid,0.495,0.505,304.08,305.1225,16.65,0.9296,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,83.616
2-hydroxyethyl(trimethyl)azanium;chloride,decanoic acid,0.296,0.704,304.1,305.10068,17.47,0.877,REJECTED_DES_RULE,False,False,True,False,True,False,False,True,,61.492
benzyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.5,0.5,304.15,304.3408,26.39,0.3031,PASS_WARMTEMP,True,False,False,False,True,False,True,True,,57.866
2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.5,0.5,304.15,303.5405,17.95,0.8459,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,78.872
